session_id	session_ref	session_track	session_type	session_title	chair	chair_affiliation	discussant	discussant_affiliation	abstract_id
4353	PC13	Political Communication and Media	NA	Comparing mass and social media effects	Michael Meffert	Leiden University, Netherlands	Michael Meffert	Leiden University, Netherlands	86026
4353	PC13	Political Communication and Media	NA	Comparing mass and social media effects	Michael Meffert	Leiden University, Netherlands	Michael Meffert	Leiden University, Netherlands	86078
4353	PC13	Political Communication and Media	NA	Comparing mass and social media effects	Michael Meffert	Leiden University, Netherlands	Michael Meffert	Leiden University, Netherlands	85330
4353	PC13	Political Communication and Media	NA	Comparing mass and social media effects	Michael Meffert	Leiden University, Netherlands	Michael Meffert	Leiden University, Netherlands	87192
4352	PC1	Political Communication and Media	Panel	Communicating (for and against) populism	Laurenz Ennser-Jedenastik	University of Vienna, Austria	Laurenz Ennser-Jedenastik	University of Vienna, Austria	80570
4352	PC1	Political Communication and Media	Panel	Communicating (for and against) populism	Laurenz Ennser-Jedenastik	University of Vienna, Austria	Laurenz Ennser-Jedenastik	University of Vienna, Austria	85485
4352	PC1	Political Communication and Media	Panel	Communicating (for and against) populism	Laurenz Ennser-Jedenastik	University of Vienna, Austria	Laurenz Ennser-Jedenastik	University of Vienna, Austria	86118
4352	PC1	Political Communication and Media	Panel	Communicating (for and against) populism	Laurenz Ennser-Jedenastik	University of Vienna, Austria	Laurenz Ennser-Jedenastik	University of Vienna, Austria	85374
4351	LE18	Legislative Studies and Party Politics	NA	Legislator Behaviour	Rohan Alexander	Australian National University, Australia	Samuel David Mueller	University of Mannheim, Germany	85601
4351	LE18	Legislative Studies and Party Politics	NA	Legislator Behaviour	Rohan Alexander	Australian National University, Australia	Samuel David Mueller	University of Mannheim, Germany	83157
4351	LE18	Legislative Studies and Party Politics	NA	Legislator Behaviour	Rohan Alexander	Australian National University, Australia	Samuel David Mueller	University of Mannheim, Germany	84854
4351	LE18	Legislative Studies and Party Politics	NA	Legislator Behaviour	Rohan Alexander	Australian National University, Australia	Samuel David Mueller	University of Mannheim, Germany	85905
4351	LE18	Legislative Studies and Party Politics	NA	Legislator Behaviour	Rohan Alexander	Australian National University, Australia	Samuel David Mueller	University of Mannheim, Germany	80849
4350	LE16	Legislative Studies and Party Politics	NA	Coaliton politics	Elin Haugsgjerd Allern	University of Oslo, Norway	Thomas Meyer	University of Vienna, Austria	86005
4350	LE16	Legislative Studies and Party Politics	NA	Coaliton politics	Elin Haugsgjerd Allern	University of Oslo, Norway	Thomas Meyer	University of Vienna, Austria	86171
4350	LE16	Legislative Studies and Party Politics	NA	Coaliton politics	Elin Haugsgjerd Allern	University of Oslo, Norway	Thomas Meyer	University of Vienna, Austria	83924
4350	LE16	Legislative Studies and Party Politics	NA	Coaliton politics	Elin Haugsgjerd Allern	University of Oslo, Norway	Thomas Meyer	University of Vienna, Austria	88285
4350	LE16	Legislative Studies and Party Politics	NA	Coaliton politics	Elin Haugsgjerd Allern	University of Oslo, Norway	Thomas Meyer	University of Vienna, Austria	84653
4349	LE17	Legislative Studies and Party Politics	NA	Divided and divisive parties	Stefan Mueller	University of Zurich, Switzerland	Shaun Bowler	University of California- Riverside, USA	84451
4349	LE17	Legislative Studies and Party Politics	NA	Divided and divisive parties	Stefan Mueller	University of Zurich, Switzerland	Shaun Bowler	University of California- Riverside, USA	86085
4349	LE17	Legislative Studies and Party Politics	NA	Divided and divisive parties	Stefan Mueller	University of Zurich, Switzerland	Shaun Bowler	University of California- Riverside, USA	86506
4349	LE17	Legislative Studies and Party Politics	NA	Divided and divisive parties	Stefan Mueller	University of Zurich, Switzerland	Shaun Bowler	University of California- Riverside, USA	86170
4347	LE15	Legislative Studies and Party Politics	Panel	Pork-Barrel Politics	Lawrence Rothenberg	University of Rochester, USA	James Alt	Harvard University, USA	86730
4347	LE15	Legislative Studies and Party Politics	Panel	Pork-Barrel Politics	Lawrence Rothenberg	University of Rochester, USA	James Alt	Harvard University, USA	86782
4347	LE15	Legislative Studies and Party Politics	Panel	Pork-Barrel Politics	Lawrence Rothenberg	University of Rochester, USA	James Alt	Harvard University, USA	77071
4347	LE15	Legislative Studies and Party Politics	Panel	Pork-Barrel Politics	Lawrence Rothenberg	University of Rochester, USA	James Alt	Harvard University, USA	86246
4345	LE20	Legislative Studies and Party Politics	Panel	New Directions in Institutional Change	Sarah Engler	University of Zurich, Switzerland	Lucas Leeman	University of Zurich, Switzerland	86522
4345	LE20	Legislative Studies and Party Politics	Panel	New Directions in Institutional Change	Sarah Engler	University of Zurich, Switzerland	Lucas Leeman	University of Zurich, Switzerland	77592
4345	LE20	Legislative Studies and Party Politics	Panel	New Directions in Institutional Change	Sarah Engler	University of Zurich, Switzerland	Lucas Leeman	University of Zurich, Switzerland	81495
4344	LE19	Legislative Studies and Party Politics	Panel	Party formation and change	Stefanie Bailer	Universität Basel, Switzerland	Dean Lacy	Dartmouth College, USA	86371
4344	LE19	Legislative Studies and Party Politics	Panel	Party formation and change	Stefanie Bailer	Universität Basel, Switzerland	Dean Lacy	Dartmouth College, USA	86200
4344	LE19	Legislative Studies and Party Politics	Panel	Party formation and change	Stefanie Bailer	Universität Basel, Switzerland	Dean Lacy	Dartmouth College, USA	86203
4344	LE19	Legislative Studies and Party Politics	Panel	Party formation and change	Stefanie Bailer	Universität Basel, Switzerland	Dean Lacy	Dartmouth College, USA	86516
4344	LE19	Legislative Studies and Party Politics	Panel	Party formation and change	Stefanie Bailer	Universität Basel, Switzerland	Dean Lacy	Dartmouth College, USA	86667
4343	EL28	Elections, Public Opinion, and Voting Behaviour	Panel	Ethnicity and voting	Jerome Gonnot	Toulouse School of Economics, France	Diane Bolet	LSE, United Kingdom	86531
4343	EL28	Elections, Public Opinion, and Voting Behaviour	Panel	Ethnicity and voting	Jerome Gonnot	Toulouse School of Economics, France	Diane Bolet	LSE, United Kingdom	84474
4343	EL28	Elections, Public Opinion, and Voting Behaviour	Panel	Ethnicity and voting	Jerome Gonnot	Toulouse School of Economics, France	Diane Bolet	LSE, United Kingdom	85670
4343	EL28	Elections, Public Opinion, and Voting Behaviour	Panel	Ethnicity and voting	Jerome Gonnot	Toulouse School of Economics, France	Diane Bolet	LSE, United Kingdom	86099
4343	EL28	Elections, Public Opinion, and Voting Behaviour	Panel	Ethnicity and voting	Jerome Gonnot	Toulouse School of Economics, France	Diane Bolet	LSE, United Kingdom	131984
4342	EL27	Elections, Public Opinion, and Voting Behaviour	Panel	Social cleavages as political factors	Helene Pederson	Aarhus University, Denmark	Yvonne Ludecke	Leibniz Uni of Hannover, Germany	86168
4342	EL27	Elections, Public Opinion, and Voting Behaviour	Panel	Social cleavages as political factors	Helene Pederson	Aarhus University, Denmark	Yvonne Ludecke	Leibniz Uni of Hannover, Germany	85868
4342	EL27	Elections, Public Opinion, and Voting Behaviour	Panel	Social cleavages as political factors	Helene Pederson	Aarhus University, Denmark	Yvonne Ludecke	Leibniz Uni of Hannover, Germany	86512
4342	EL27	Elections, Public Opinion, and Voting Behaviour	Panel	Social cleavages as political factors	Helene Pederson	Aarhus University, Denmark	Yvonne Ludecke	Leibniz Uni of Hannover, Germany	85700
4342	EL27	Elections, Public Opinion, and Voting Behaviour	Panel	Social cleavages as political factors	Helene Pederson	Aarhus University, Denmark	Yvonne Ludecke	Leibniz Uni of Hannover, Germany	77591
4341	EL26	Elections, Public Opinion, and Voting Behaviour	Panel	Sources of Far-Right Appeal	Tim Hellwig	Indiana University, USA	Henrik Bech Seeberg	Aarhus University, Denmark	86942
4341	EL26	Elections, Public Opinion, and Voting Behaviour	Panel	Sources of Far-Right Appeal	Tim Hellwig	Indiana University, USA	Henrik Bech Seeberg	Aarhus University, Denmark	78489
4341	EL26	Elections, Public Opinion, and Voting Behaviour	Panel	Sources of Far-Right Appeal	Tim Hellwig	Indiana University, USA	Henrik Bech Seeberg	Aarhus University, Denmark	86494
4341	EL26	Elections, Public Opinion, and Voting Behaviour	Panel	Sources of Far-Right Appeal	Tim Hellwig	Indiana University, USA	Henrik Bech Seeberg	Aarhus University, Denmark	86604
4340	EL25	Elections, Public Opinion, and Voting Behaviour	Panel	Party membership	Jason Casellas	University of Houston, USA	David Leal	University of Texas, USA	85853
4340	EL25	Elections, Public Opinion, and Voting Behaviour	Panel	Party membership	Jason Casellas	University of Houston, USA	David Leal	University of Texas, USA	86106
4340	EL25	Elections, Public Opinion, and Voting Behaviour	Panel	Party membership	Jason Casellas	University of Houston, USA	David Leal	University of Texas, USA	85256
4340	EL25	Elections, Public Opinion, and Voting Behaviour	Panel	Party membership	Jason Casellas	University of Houston, USA	David Leal	University of Texas, USA	81591
4339	EL24	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of preferences for policy	Michael Donnelly	University of Toronto, Canada	Omer Solodoch	Tel Aviv University, Israel	80858
4339	EL24	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of preferences for policy	Michael Donnelly	University of Toronto, Canada	Omer Solodoch	Tel Aviv University, Israel	86685
4339	EL24	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of preferences for policy	Michael Donnelly	University of Toronto, Canada	Omer Solodoch	Tel Aviv University, Israel	85608
4339	EL24	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of preferences for policy	Michael Donnelly	University of Toronto, Canada	Omer Solodoch	Tel Aviv University, Israel	85313
4338	EL23	Elections, Public Opinion, and Voting Behaviour	Panel	(Mostly) Experiments in explaining opinion on immigration policy	Catherine de Vries	University of Essex, United Kingdom	Dominik Hangartner	ETH Zurich, Switzerland	84116
4338	EL23	Elections, Public Opinion, and Voting Behaviour	Panel	(Mostly) Experiments in explaining opinion on immigration policy	Catherine de Vries	University of Essex, United Kingdom	Dominik Hangartner	ETH Zurich, Switzerland	86381
4338	EL23	Elections, Public Opinion, and Voting Behaviour	Panel	(Mostly) Experiments in explaining opinion on immigration policy	Catherine de Vries	University of Essex, United Kingdom	Dominik Hangartner	ETH Zurich, Switzerland	86616
4338	EL23	Elections, Public Opinion, and Voting Behaviour	Panel	(Mostly) Experiments in explaining opinion on immigration policy	Catherine de Vries	University of Essex, United Kingdom	Dominik Hangartner	ETH Zurich, Switzerland	86710
4338	EL23	Elections, Public Opinion, and Voting Behaviour	Panel	(Mostly) Experiments in explaining opinion on immigration policy	Catherine de Vries	University of Essex, United Kingdom	Dominik Hangartner	ETH Zurich, Switzerland	85680
4337	EL22	Elections, Public Opinion, and Voting Behaviour	Panel	Contextual factors in explaining opinion on immigration policy	Christian Schnaudt	GESIS, Germany	Niklas Harder	German Center for Integration and Migration Research (DeZIM), Germany	84698
4337	EL22	Elections, Public Opinion, and Voting Behaviour	Panel	Contextual factors in explaining opinion on immigration policy	Christian Schnaudt	GESIS, Germany	Niklas Harder	German Center for Integration and Migration Research (DeZIM), Germany	86328
4337	EL22	Elections, Public Opinion, and Voting Behaviour	Panel	Contextual factors in explaining opinion on immigration policy	Christian Schnaudt	GESIS, Germany	Niklas Harder	German Center for Integration and Migration Research (DeZIM), Germany	86713
4337	EL22	Elections, Public Opinion, and Voting Behaviour	Panel	Contextual factors in explaining opinion on immigration policy	Christian Schnaudt	GESIS, Germany	Niklas Harder	German Center for Integration and Migration Research (DeZIM), Germany	85766
4337	EL22	Elections, Public Opinion, and Voting Behaviour	Panel	Contextual factors in explaining opinion on immigration policy	Christian Schnaudt	GESIS, Germany	Niklas Harder	German Center for Integration and Migration Research (DeZIM), Germany	81945
4336	EL21	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Immigration	Fracesco Colombo	EUI, Italy	Anna Kulkova		85554
4336	EL21	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Immigration	Fracesco Colombo	EUI, Italy	Anna Kulkova		86313
4336	EL21	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Immigration	Fracesco Colombo	EUI, Italy	Anna Kulkova		86110
4336	EL21	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Immigration	Fracesco Colombo	EUI, Italy	Anna Kulkova		84691
4336	EL21	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Immigration	Fracesco Colombo	EUI, Italy	Anna Kulkova		75433
4335	EL20	Elections, Public Opinion, and Voting Behaviour	Panel	Campaigning, more or less	Marc Brazzil	Waseda University, Japan	Marc Brazzil	Waseda University, Japan	85756
4335	EL20	Elections, Public Opinion, and Voting Behaviour	Panel	Campaigning, more or less	Marc Brazzil	Waseda University, Japan	Marc Brazzil	Waseda University, Japan	86095
4335	EL20	Elections, Public Opinion, and Voting Behaviour	Panel	Campaigning, more or less	Marc Brazzil	Waseda University, Japan	Marc Brazzil	Waseda University, Japan	86083
4334	EL19	Elections, Public Opinion, and Voting Behaviour	Panel	New Directions in Research on Populism	Federico Vegetti	University of Milan, Italy	Alina Vranceau	EUI, Italy	84997
4334	EL19	Elections, Public Opinion, and Voting Behaviour	Panel	New Directions in Research on Populism	Federico Vegetti	University of Milan, Italy	Alina Vranceau	EUI, Italy	85958
4334	EL19	Elections, Public Opinion, and Voting Behaviour	Panel	New Directions in Research on Populism	Federico Vegetti	University of Milan, Italy	Alina Vranceau	EUI, Italy	86419
4333	EL18	Elections, Public Opinion, and Voting Behaviour	Panel	Immigration and attitudes	Samuel Mellish	Durham University, United Kingdom	Christopher Leveque	Toulouse School of Economics, France	86115
4333	EL18	Elections, Public Opinion, and Voting Behaviour	Panel	Immigration and attitudes	Samuel Mellish	Durham University, United Kingdom	Christopher Leveque	Toulouse School of Economics, France	86365
4333	EL18	Elections, Public Opinion, and Voting Behaviour	Panel	Immigration and attitudes	Samuel Mellish	Durham University, United Kingdom	Christopher Leveque	Toulouse School of Economics, France	85280
4333	EL18	Elections, Public Opinion, and Voting Behaviour	Panel	Immigration and attitudes	Samuel Mellish	Durham University, United Kingdom	Christopher Leveque	Toulouse School of Economics, France	86565
4332	EL17	Elections, Public Opinion, and Voting Behaviour	Panel	Religion and Electoral Politics	Alexandra Cirone	Cornell University, USA	Marc Guinjoan	Uni Autonoma de Barcelona, Spain	85768
4332	EL17	Elections, Public Opinion, and Voting Behaviour	Panel	Religion and Electoral Politics	Alexandra Cirone	Cornell University, USA	Marc Guinjoan	Uni Autonoma de Barcelona, Spain	86014
4332	EL17	Elections, Public Opinion, and Voting Behaviour	Panel	Religion and Electoral Politics	Alexandra Cirone	Cornell University, USA	Marc Guinjoan	Uni Autonoma de Barcelona, Spain	86038
4332	EL17	Elections, Public Opinion, and Voting Behaviour	Panel	Religion and Electoral Politics	Alexandra Cirone	Cornell University, USA	Marc Guinjoan	Uni Autonoma de Barcelona, Spain	86065
4332	EL17	Elections, Public Opinion, and Voting Behaviour	Panel	Religion and Electoral Politics	Alexandra Cirone	Cornell University, USA	Marc Guinjoan	Uni Autonoma de Barcelona, Spain	87219
4331	EL16	Elections, Public Opinion, and Voting Behaviour	Panel	Ten Habits of Secessful Regions	Adrian Miroiu	Uni of Pol Sc and Public Admin, Romania	Janne Tukiainen		86406
4331	EL16	Elections, Public Opinion, and Voting Behaviour	Panel	Ten Habits of Secessful Regions	Adrian Miroiu	Uni of Pol Sc and Public Admin, Romania	Janne Tukiainen		86542
4331	EL16	Elections, Public Opinion, and Voting Behaviour	Panel	Ten Habits of Secessful Regions	Adrian Miroiu	Uni of Pol Sc and Public Admin, Romania	Janne Tukiainen		86364
4331	EL16	Elections, Public Opinion, and Voting Behaviour	Panel	Ten Habits of Secessful Regions	Adrian Miroiu	Uni of Pol Sc and Public Admin, Romania	Janne Tukiainen		86057
4330	EL10	Elections, Public Opinion, and Voting Behaviour	Panel	Leadership effects	Jens Wackerle	Cologne, Germany	Stefanie Reher	Strathclyde, United Kingdom	86112
4330	EL10	Elections, Public Opinion, and Voting Behaviour	Panel	Leadership effects	Jens Wackerle	Cologne, Germany	Stefanie Reher	Strathclyde, United Kingdom	86148
4330	EL10	Elections, Public Opinion, and Voting Behaviour	Panel	Leadership effects	Jens Wackerle	Cologne, Germany	Stefanie Reher	Strathclyde, United Kingdom	86615
4330	EL10	Elections, Public Opinion, and Voting Behaviour	Panel	Leadership effects	Jens Wackerle	Cologne, Germany	Stefanie Reher	Strathclyde, United Kingdom	86400
4329	EL9	Elections, Public Opinion, and Voting Behaviour	Panel	Female Recruitment and Representation	Sofia Vasilopoulou	York, United Kingdom	Sergio Ascencio		85912
4329	EL9	Elections, Public Opinion, and Voting Behaviour	Panel	Female Recruitment and Representation	Sofia Vasilopoulou	York, United Kingdom	Sergio Ascencio		85005
4329	EL9	Elections, Public Opinion, and Voting Behaviour	Panel	Female Recruitment and Representation	Sofia Vasilopoulou	York, United Kingdom	Sergio Ascencio		86084
4329	EL9	Elections, Public Opinion, and Voting Behaviour	Panel	Female Recruitment and Representation	Sofia Vasilopoulou	York, United Kingdom	Sergio Ascencio		86132
4329	EL9	Elections, Public Opinion, and Voting Behaviour	Panel	Female Recruitment and Representation	Sofia Vasilopoulou	York, United Kingdom	Sergio Ascencio		86592
4328	EL8	Elections, Public Opinion, and Voting Behaviour	Panel	Emotions and Voting	Alba Huidobro	Barcelona, Spain	Romain Ferrali	New York University, UAE	84633
4328	EL8	Elections, Public Opinion, and Voting Behaviour	Panel	Emotions and Voting	Alba Huidobro	Barcelona, Spain	Romain Ferrali	New York University, UAE	85309
4328	EL8	Elections, Public Opinion, and Voting Behaviour	Panel	Emotions and Voting	Alba Huidobro	Barcelona, Spain	Romain Ferrali	New York University, UAE	85370
4328	EL8	Elections, Public Opinion, and Voting Behaviour	Panel	Emotions and Voting	Alba Huidobro	Barcelona, Spain	Romain Ferrali	New York University, UAE	86229
4327	EL7	Elections, Public Opinion, and Voting Behaviour	Panel	Breaks It	NA	NA	Nick Vivian		76036
4327	EL7	Elections, Public Opinion, and Voting Behaviour	Panel	Breaks It	NA	NA	Nick Vivian		78491
4327	EL7	Elections, Public Opinion, and Voting Behaviour	Panel	Breaks It	NA	NA	Nick Vivian		84434
4327	EL7	Elections, Public Opinion, and Voting Behaviour	Panel	Breaks It	NA	NA	Nick Vivian		84937
4327	EL7	Elections, Public Opinion, and Voting Behaviour	Panel	Breaks It	NA	NA	Nick Vivian		86470
4326	EL6	Elections, Public Opinion, and Voting Behaviour	Panel	Coalition Politics	Bastiaan Bruinsma	Scula Normale Superiore, Italy	Kostas Gemenis	Max Plank, Germany	83962
4326	EL6	Elections, Public Opinion, and Voting Behaviour	Panel	Coalition Politics	Bastiaan Bruinsma	Scula Normale Superiore, Italy	Kostas Gemenis	Max Plank, Germany	86428
4326	EL6	Elections, Public Opinion, and Voting Behaviour	Panel	Coalition Politics	Bastiaan Bruinsma	Scula Normale Superiore, Italy	Kostas Gemenis	Max Plank, Germany	87896
4325	EL5	Elections, Public Opinion, and Voting Behaviour	Panel	Liars and Cheats	Sirus Dehdari	Uppsala, Sweden	Sirus Dehdari	Uppsala, Sweden	83921
4325	EL5	Elections, Public Opinion, and Voting Behaviour	Panel	Liars and Cheats	Sirus Dehdari	Uppsala, Sweden	Sirus Dehdari	Uppsala, Sweden	86046
4325	EL5	Elections, Public Opinion, and Voting Behaviour	Panel	Liars and Cheats	Sirus Dehdari	Uppsala, Sweden	Sirus Dehdari	Uppsala, Sweden	86526
4325	EL5	Elections, Public Opinion, and Voting Behaviour	Panel	Liars and Cheats	Sirus Dehdari	Uppsala, Sweden	Sirus Dehdari	Uppsala, Sweden	86459
4324	EL4	Elections, Public Opinion, and Voting Behaviour	Panel	Turnout	Salomo Hirvonen	Bristol, United Kingdom	Michael Jankowski	Oldenburg, Germany	85812
4324	EL4	Elections, Public Opinion, and Voting Behaviour	Panel	Turnout	Salomo Hirvonen	Bristol, United Kingdom	Michael Jankowski	Oldenburg, Germany	85945
4323	LE14	Legislative Studies and Party Politics	Panel	Dodgy Legislator Finances	Miriam Golden	UCLA, USA	Andy Eggers	Oxford University, United Kingdom	86187
4323	LE14	Legislative Studies and Party Politics	Panel	Dodgy Legislator Finances	Miriam Golden	UCLA, USA	Andy Eggers	Oxford University, United Kingdom	86319
4323	LE14	Legislative Studies and Party Politics	Panel	Dodgy Legislator Finances	Miriam Golden	UCLA, USA	Andy Eggers	Oxford University, United Kingdom	86339
4323	LE14	Legislative Studies and Party Politics	Panel	Dodgy Legislator Finances	Miriam Golden	UCLA, USA	Andy Eggers	Oxford University, United Kingdom	86390
4322	LE13	Legislative Studies and Party Politics	Panel	Legislative Careers	Julia Gray	University of Pennsylvania, USA	Brenda Van Coppenolle	Leiden University, Netherlands	86429
4322	LE13	Legislative Studies and Party Politics	Panel	Legislative Careers	Julia Gray	University of Pennsylvania, USA	Brenda Van Coppenolle	Leiden University, Netherlands	85294
4322	LE13	Legislative Studies and Party Politics	Panel	Legislative Careers	Julia Gray	University of Pennsylvania, USA	Brenda Van Coppenolle	Leiden University, Netherlands	86284
4322	LE13	Legislative Studies and Party Politics	Panel	Legislative Careers	Julia Gray	University of Pennsylvania, USA	Brenda Van Coppenolle	Leiden University, Netherlands	86353
4322	LE13	Legislative Studies and Party Politics	Panel	Legislative Careers	Julia Gray	University of Pennsylvania, USA	Brenda Van Coppenolle	Leiden University, Netherlands	84533
4321	LE12	Legislative Studies and Party Politics	Panel	Committees and Legislation	Nolan McCarty	Princeton University, USA	Jean Francois Godbout	Université de Montréal, Canada	86012
4321	LE12	Legislative Studies and Party Politics	Panel	Committees and Legislation	Nolan McCarty	Princeton University, USA	Jean Francois Godbout	Université de Montréal, Canada	86505
4321	LE12	Legislative Studies and Party Politics	Panel	Committees and Legislation	Nolan McCarty	Princeton University, USA	Jean Francois Godbout	Université de Montréal, Canada	86162
4321	LE12	Legislative Studies and Party Politics	Panel	Committees and Legislation	Nolan McCarty	Princeton University, USA	Jean Francois Godbout	Université de Montréal, Canada	82156
4321	LE12	Legislative Studies and Party Politics	Panel	Committees and Legislation	Nolan McCarty	Princeton University, USA	Jean Francois Godbout	Université de Montréal, Canada	86176
4320	LE11	Legislative Studies and Party Politics	Panel	Representation	Miriam Sorace	London School of Economics, United Kingdom	Luca Bernardi	Universitat Autònoma de Barcelona, Spain	85315
4320	LE11	Legislative Studies and Party Politics	Panel	Representation	Miriam Sorace	London School of Economics, United Kingdom	Luca Bernardi	Universitat Autònoma de Barcelona, Spain	77305
4320	LE11	Legislative Studies and Party Politics	Panel	Representation	Miriam Sorace	London School of Economics, United Kingdom	Luca Bernardi	Universitat Autònoma de Barcelona, Spain	86351
4320	LE11	Legislative Studies and Party Politics	Panel	Representation	Miriam Sorace	London School of Economics, United Kingdom	Luca Bernardi	Universitat Autònoma de Barcelona, Spain	86225
4319	LE9	Legislative Studies and Party Politics	Panel	Intra Party Politics & Competition	Gregory Kroger	University of Miami, USA	Or Tuttnauer	Universität Mannheim, Germany	86696
4319	LE9	Legislative Studies and Party Politics	Panel	Intra Party Politics & Competition	Gregory Kroger	University of Miami, USA	Or Tuttnauer	Universität Mannheim, Germany	86097
4319	LE9	Legislative Studies and Party Politics	Panel	Intra Party Politics & Competition	Gregory Kroger	University of Miami, USA	Or Tuttnauer	Universität Mannheim, Germany	86627
4319	LE9	Legislative Studies and Party Politics	Panel	Intra Party Politics & Competition	Gregory Kroger	University of Miami, USA	Or Tuttnauer	Universität Mannheim, Germany	86357
4319	LE9	Legislative Studies and Party Politics	Panel	Intra Party Politics & Competition	Gregory Kroger	University of Miami, USA	Or Tuttnauer	Universität Mannheim, Germany	76582
4318	LE8	Legislative Studies and Party Politics	Panel	Issue Emphasis	Till Weber	City University of New York, USA	Christoffer Green-Pedersen	Aarhus University, Denmark	85000
4318	LE8	Legislative Studies and Party Politics	Panel	Issue Emphasis	Till Weber	City University of New York, USA	Christoffer Green-Pedersen	Aarhus University, Denmark	83765
4318	LE8	Legislative Studies and Party Politics	Panel	Issue Emphasis	Till Weber	City University of New York, USA	Christoffer Green-Pedersen	Aarhus University, Denmark	85305
4318	LE8	Legislative Studies and Party Politics	Panel	Issue Emphasis	Till Weber	City University of New York, USA	Christoffer Green-Pedersen	Aarhus University, Denmark	86030
4317	LE7	Legislative Studies and Party Politics	Panel	Coalition Negotiations	Raimondas Ibenskas	University of Bergen, Norway	Zac Greene	University of Strathclyde, United Kingdom	84831
4317	LE7	Legislative Studies and Party Politics	Panel	Coalition Negotiations	Raimondas Ibenskas	University of Bergen, Norway	Zac Greene	University of Strathclyde, United Kingdom	85021
4317	LE7	Legislative Studies and Party Politics	Panel	Coalition Negotiations	Raimondas Ibenskas	University of Bergen, Norway	Zac Greene	University of Strathclyde, United Kingdom	86590
4317	LE7	Legislative Studies and Party Politics	Panel	Coalition Negotiations	Raimondas Ibenskas	University of Bergen, Norway	Zac Greene	University of Strathclyde, United Kingdom	84820
4317	LE7	Legislative Studies and Party Politics	Panel	Coalition Negotiations	Raimondas Ibenskas	University of Bergen, Norway	Zac Greene	University of Strathclyde, United Kingdom	86143
4316	LE6	Legislative Studies and Party Politics	Panel	Roll-call Voting	Monika Mühlböck	University of Vienna, Austria	Gregory Koger	University of Miami, USA	86191
4316	LE6	Legislative Studies and Party Politics	Panel	Roll-call Voting	Monika Mühlböck	University of Vienna, Austria	Gregory Koger	University of Miami, USA	85772
4316	LE6	Legislative Studies and Party Politics	Panel	Roll-call Voting	Monika Mühlböck	University of Vienna, Austria	Gregory Koger	University of Miami, USA	86245
4315	PE28	Political Economy	Panel	New Directions in Political Economy	Nikitas Konstantinidis	IE University, Spain	Laura Seelkopft	Ludwig Maximilians Universität, Germany	82942
4315	PE28	Political Economy	Panel	New Directions in Political Economy	Nikitas Konstantinidis	IE University, Spain	Laura Seelkopft	Ludwig Maximilians Universität, Germany	86643
4315	PE28	Political Economy	Panel	New Directions in Political Economy	Nikitas Konstantinidis	IE University, Spain	Laura Seelkopft	Ludwig Maximilians Universität, Germany	86783
4315	PE28	Political Economy	Panel	New Directions in Political Economy	Nikitas Konstantinidis	IE University, Spain	Laura Seelkopft	Ludwig Maximilians Universität, Germany	86280
4314	PE27	Political Economy	Panel	Historical Institutionalism	Asli Cansunar	University of Oxford, United Kingdom	Jonathan Chapman	NYU Abu Dhabi, UAE	85360
4314	PE27	Political Economy	Panel	Historical Institutionalism	Asli Cansunar	University of Oxford, United Kingdom	Jonathan Chapman	NYU Abu Dhabi, UAE	85821
4314	PE27	Political Economy	Panel	Historical Institutionalism	Asli Cansunar	University of Oxford, United Kingdom	Jonathan Chapman	NYU Abu Dhabi, UAE	85653
4314	PE27	Political Economy	Panel	Historical Institutionalism	Asli Cansunar	University of Oxford, United Kingdom	Jonathan Chapman	NYU Abu Dhabi, UAE	95372
4313	PE26	Political Economy	Panel	Globalisation, Automation, and Political Attitudes	Timothy Hicks	University College London, United Kingdom	Sergi Pardos-Prado	University of Oxford, United Kingdom	86442
4313	PE26	Political Economy	Panel	Globalisation, Automation, and Political Attitudes	Timothy Hicks	University College London, United Kingdom	Sergi Pardos-Prado	University of Oxford, United Kingdom	85300
4313	PE26	Political Economy	Panel	Globalisation, Automation, and Political Attitudes	Timothy Hicks	University College London, United Kingdom	Sergi Pardos-Prado	University of Oxford, United Kingdom	83237
4313	PE26	Political Economy	Panel	Globalisation, Automation, and Political Attitudes	Timothy Hicks	University College London, United Kingdom	Sergi Pardos-Prado	University of Oxford, United Kingdom	86347
4313	PE26	Political Economy	Panel	Globalisation, Automation, and Political Attitudes	Timothy Hicks	University College London, United Kingdom	Sergi Pardos-Prado	University of Oxford, United Kingdom	86325
4312	PE25	Political Economy	Panel	Debt	Thomas Sattler	University of Geneva, Switzerland	Jonas Bunte	University of Texas at Dallas, USA	82225
4312	PE25	Political Economy	Panel	Debt	Thomas Sattler	University of Geneva, Switzerland	Jonas Bunte	University of Texas at Dallas, USA	85887
4312	PE25	Political Economy	Panel	Debt	Thomas Sattler	University of Geneva, Switzerland	Jonas Bunte	University of Texas at Dallas, USA	86493
